,n,Labels,comment_text
7336,,1,vad kan motivet varit i tidigare lastbilsattacker mot folkmassor utförda åt muslimer känns Vad detta är givet
1533,14.0,0,kan ju undra hur han kom dit  hann han med sista turen före lockdown
1840,68.0,0,han kanske har en tidsmaskin i källaren  och gjorde sitt uttalande för veckor sedan    eller också har han fullt upp med syrienkrisen  en rätt mycket viktigare interantionell händelse än ännu en i raden av lastbilsmördare i europa    du har väl läst om att usa skjutit kryssningsrobotar mot syrien  säkerhetsrådet sitter i möte just nu    det kommer en kondoleans från usa tids nog  när de får en stund över
4039,32.0,0,nån som vet om uzbekistanier ofta söker asyl och om dom ofta får asyl     jag har inte hört att dom har sagt att han är svensk medborgare   varken nyheter eller presskonferenser   nån
429,4.0,0,med foten avsliten  varning
5515,,1,det har nog du och är i alla gärningsmannen är inte alls med säkerhet hittade det finns risk att föraren är på fri fot läs nyheterna eller tråden ditt dumma brott
1527,14.0,1,sog  nja  knappast  nationella insatsstyrkan om något  dock ser dom jävligt slarvigt klädda ut
4099,105.0,0,kanske använder han även droger  men elden då  jag gissar att den uppstod ganska så omgående  kanske t o m i samband med en explosion  hur klarade han den    och om han nu verkligen var skadad  polisen säkrade dna spår  gissar det handlar om blod  så hur kunde han då ta sig obemärkt ned ti ll tunnelbanan  upp igen  på ett arlanda express tåg  gissar att det finns konduktörer där  för att sedan sätta sig på en buss till märsta  allt låter helt osannolikt  som någonting ur en bret easton ellis roman  där ingen bryr sig om något eller någon annan än sina egna förehavanden
461,18.0,0,just nu verkar det mest vara ett rykte    så fort något utryms tror vissa att det varit skottlossning
3739,76.0,0,lastbilen har ju plöjt både betongsuggor  stolpar och annat men att färden tog slut just där den gjorde är inte så jättekonstigt då korsande klarabergsgatan är en enda stor byggarbetsplats  typ  dessutom är åhléns ett lämpligt ställe om man nu har en bomb man vill spränga men det misslyckades han tydligen med  dock lär väskan med bomben ursprungligen ha varit själva  planen  och att lastbilsattacken bara var ett plötsligt infall när tillfället för tillgreppet uppenbarade sig
5689,,1,Bara är fan ett mirakel att inte fler är döda kan lova dem muslim svinen inte är nöjda med detta elände förutom uppmärksamheten och det kommer säkert ske nya attentat i europa inom OS framtid
99,11.0,0,ser ganska öde ut på sergelstorg  såg många polisbilar där nyss
6417,,1,Dom lb krashar i sej och ingen jävel tittat på den de lär ha spelat och inne på åhlens på samma sätt när han kliver ur s senare och kutar ut får han en i mängden
7558,,1,mannen Hon är gripen för medborgare i uzbekistan enligt expressen stridit hennes grejer på facebook låter ju väldigt mycket som en olyckshändelse i mina ögon och inget jävla psykfall nog för att det i sig är till för psykfall men men
3879,10.0,0,är det här gm framför en is flagga eller inte
4993,12.0,0,ok så det var på det bolaget som han  arbetade  i byggbranschen
1665,8.0,0,är du säker  kiosken klarade sig  men han
1076,6.0,0,undra vad trump kommer att säga
2173,18.0,0,detta undrar jag också  tyder detta på att dådet var ett insiderdåd  vem trycker på en sådan centralknapp
291,8.0,0,finns det någon anledning att inte misstänka terrordåd
6441,,1,och nu ska han ha en advokat nånstans alltså han är inte värd attt ha advokat såna idioter ska vl ha honom
5503,,1,terrorforskaren egentligen vilket galet skitsnack det finns visst en väg att motverka muslimska terrorattacker det är att inte ha några muslimer i landet till att börja med titta över polen har de mycket problem med muslimsk terrorism neh det inte
5318,,1,tja man får inte beklaga dom döda om är någon egentligen förvånad sverige har faktiskt verkligen jobbat på att importera problem tack löven reinfeldt mona sahlin göran persson maud olofsson alf svensson birger w jonas sjöstedt o ja och för ni andra tack så mycket
2699,10.0,0,att man pekar mot himmelen gud en typisk is gest
4685,7.0,0,någon som vet ålder på det döda
8435,,1,men de gillar alla leva på bidrag i väst och varför mördas så fattiga kristna i muslimska länder
1744,11.0,0,senaste pressträffen från polishuset gav ju inte nån ny info tyvärr
2022,7.0,0,föraren hade nog inte hunnit öppna den
7737,,1,Därefter betyder inte muslimers fördömande ett dugg att ljuga för icke troende ses inte som något av muslimer
3102,71.0,0,det här terrordådet är något som egentligen passar den svenska mentaliteten  det är lagom helt enkelt  inget överdådigt som amerikanerna med   döda när några flygplan flög in i några hus  fyra döda är helt lagom  inte för mycket våld  inte för brutalt  inte för fegt heller  några döda och skadade som kan räknas på ena handens fingrar är helt acceptabelt om nu nu svenska soldater nödvändigtvis ska slåss i främmande länder
7733,,1,redan igår fördömde muslimerna islam Men just muslimerna är dem skitnödiga
3646,1.0,0,källa
8057,,1,herregud är polismästaren gravt chockad vi får kontakt med mannen som vanligtvist kör lastbilen men vi har inte kontakt med personen som körde bilen under incidenten
4241,14.0,0,det var tidigare  möjligen i denna tråd  jag har inte hittat på det iaf
1793,9.0,0,har donald trump sagt något om denna händelse än
3944,54.0,1,en kurd på svt som tycktes skylla det hela på islam om jag inte missförstod  han var less på allt med islam och mellanöstern  liksom många av de som invandrat hit om vi ska va ärliga  sd lär gå framåt även i dessa grupper som bara kommer få mer och mer skit pga massinvandringen
1034,4.0,0,st döda enligt dailymail
567,24.0,0,du kan ha helt rätt   det är fredag eftermiddag  byggarbeten överallt och nån stolle får för sig att sno en lastbil full med alkohol
3320,6.0,0,improvised explosive device  dvs ett hemmabygge
3617,25.0,1,man kanske anser sverige har sig själv att skylla  vilket stämmer  allt sånt här piss hade kunnat undvikas om vi inte valt in mångkultursvurmande politiker
6395,,1,men tanke på vad människor sitter på kumla och hall så har nog inga hängt med att bli kung där det var länge sedan fångarna på hall heter lars svartensbrandt och majoritet det är från min miljö som många muslimer radikaliseras fänriken flink fick år per mördad människa han hade högre beta rate än den vite muhammedanen
1297,43.0,0,jag tror också att det är en muslim  islamiserad  jag sa att man inte kan börja skylla vissa politiker och hylla andra då vi inte vet om gm är född i sverige  kom hit under alliansens tid eller är en ayslflykting     för tidigt
7532,,1,är du helt jävla pantad eller din jävla idiot kolla ordentligt på bilderna innan du läggs ut bilder på oskyldiga människor jackorna är inte det minsta lika ansiktet ser du ju för fan inte ens på polisens bild ditt där svin kolla fickorna vid polisens bild vid brösten och där med polisens bild kolla sedan ifall din jävla jacka har en luva som inte går att ta av i jackan medan polisens bild har en jacka som inte ens ser ut att ha en luva
1061,50.0,1,haha vilken idiot  du tror att du är mörk och cynisk som applicerar  ändamålen helgar medlen  till din ideologi  gäsp  du är bara den högra motsvarigheten till dem goda tm  extremvänsterns utrotning av  fascister  nazister                jaha  jag ber om ursäkt   trodde att du föll för det  ha en trevlig helg
1053,21.0,0,genom att undanhålla informationen skyddar han terroristerna  och är därmed medhjälplig till terrordåd  alternativt gör sig skyldig till skyddande av brottslig
856,38.0,1,den bästa bild som finns på undermänniskan  gm  är en pixlig övervakningsbild från tunnelbanan  tänk om folk inte var så bajsnödiga över sin obetydliga integritet så kanske vi hade haft hd upplösta bilder på aset ute på stan
2777,36.0,0,extremt många steg efter är nog säpo  att detta faktiskt hänt bevisar det faktumet  flashback brukar sedan vara rätt duktiga detektiver t o m så polisen spanar in här för att se vad det skrivs här
483,16.0,0,en misstänkt gärningsman iklädd grön jacka  vita skor och grå huvtröja befinner sig på fri fot
5590,,1,jag är övertygad om att du har fel i mitt relativt stora nät av kontakter är minst svartskallar merparten hör hemma i stockholms diverse förorter jag är stensäker på att att ingen av dessa sysslar med denna eller liknande tragedier visst det är en bra bra empirisk studie men jag kan garantera att jag har snar insikt som dig i ämnet detta innebär inte att man ska blunda för de radikalister som finns där ute det innebär heller inte att invandringen är eller har varit avgörande för sverige på något sätt och vis men jag tror att du och många andra är tyvärr för paranoida beträffande antalet babbar som faktiskt är islamister eller ens troende chansen som bra mycket större att de avskyr is än att de på något sätt sympatiserar mycket dessa
623,13.0,0,någon borde hållas ansvarig för att terrornivån inte höjs  hur är detta möjligt
6568,,1,ovetande du är bra naiv du klart både ens fruga och barn känner till vad det är med person de väljer att vara med
2576,6.0,0,finns hjälp mot sånt där beteende
1561,43.0,0,de har uppmanat anhängare att utföra sådana här dåd  och har personen som utförde dådet  gjort detta pga uppmaningen  så är is skyldiga till denna uppvigling  även om det inte personligen var   abu bakr al baghdadi som ringde till attentatsmannen och gav ordern
6605,,1,det sa jag just till en akademiker som bor i stockholm för att han säger och det är räkningar man får bestämma om man ska bli en mångkulturell utopi vi har inte väntat oss att bättre globalistiska än konservativa länder där de slipper den där skiten är enligt psykfallet obehagligt
2582,24.0,0,allt pekar mot honom   barn  bor söder om stockholm  det som behöver bekräftas dock är hans ålder  går inte att hitta honom på ratsit
