,n,Labels,comment_text
485,80.0,0,befann mig precis vid plattan under attacken  hörde en massa skrik och en jävla smäll innan något typ av alarm gick igång  gick upp för rulltrappan på andra sidan åhlens men blev tillrättavisad av snuten som antagligen redan var i närheten  olyckligtvis så var denna attacken bara en tidsfråga  så sjukt jävla tragiskt  vila i frid alla offren    såg förövrigt en militärklädd man kubba från platsen genom plattan och in i tunneln till nk  någon som såg denna mannen någonannanstans
1375,32.0,0,ett klipp där man på håll ser lastbilens framfart längs drottninggatan  jag får ta tillbaka att lastbilen troligen hållt sig på ena sidan för här syns hur den kränger fram och tillbaka
452,4.0,0,skjuts sveavägen vid odengatan
5549,,1,undrar om folk som tjatar om huruvida gränskontrollerna snart avskaffas är tysta nu ett tag framöver
4505,53.0,0,nej  det skulle bara lukta väldigt gott      allvarligt  det är inte några stora mängder i en parfymflaska  en brand på limavdelningen skulle inte heller bli så spektakulär givet ett ganska påvert utbud av lim på åhlens  om han lyckats spränga bomben vore det just själva bomben och inget annat som stått för skadan
5101,,1,och ju förr desto mer så fler hinner vakna och lite så vi kan få slut på de här galenskaperna någon jävla gång
4764,,1,dags bör börja söka igenom moskéerna for att hitta kopplingar och nätverk börja med den på medborgarplatsen eller ute i hallunda och den i rågsved
30,11.0,0,läste på twitter  en säger sig sett livlösa människor på gatan
789,7.0,0,bomb tekniker antar jag som undersöker lastbilen
2499,14.0,0,lol vem har sagt att nån ligger före säpo  varför är denna teresa viktig
4880,,1,Nä fasen har det med saken att göra hans fucking känslor blir argument för att tycka det är okej att bara hänga på några när som helst nä fan det är aldrig okej att hänga ut folk utan grund ha 1 åtanke hur en sån sak kan påverka en persons liv och då tänker jag inte de som hängs ut men som visar sig inte ha ett jota med saken att göra ibland blir det intressant men låt oss försöka att göra rätt direkt peace
5843,,1,Hen kommer til å se nu i kjølvannet av muslimsk terror selvransakelse hos dem rom har sørget for at sverige skal hele verdens folkhem dvs svensker flest eller fakkeltog mot rasisme Islam tips er for siste pluss enda mer åpne grenser for all mulig skitt at muslimske og ett land som vil bo där sverige
1109,8.0,0,och hur hade kameraövervakning hjälp i detta fall
100,46.0,0,förstås bör alla uppgifter tas med en nypa salt så här tidigt  men enligt sr s sändning så ska det finnas skadade eller döda vid korsningen drottninggatan kungsgatan  om det dessutom är så att det finns skadade vid åhléns så har lastbilen kört en bra bit
4676,5.0,0,nej bara troll på forumet
5216,,1,såg lite grymma bilden tarmar ser ut att se ut ofattbart hemskt
4245,23.0,0,terrormisstänkte mannen känd av säpo sedan tidigare       där kom svaret vi väntat på  detta hade kunnat stoppats om inte det gullas med islamister
1738,51.0,0,varför skulle det vara konstigt att lämna lastbilen olåst  chauffören har säkert gjort massvis med leveranser under massvis med år  vem förväntar sig att man ska bli rånad på sin lastbil   vill man meja ner människor så är det fritt fram att stjäla en buss  de flesta har inte ens lås
4919,,1,allvarligt dom snackar om som det är ett misstänkt terrordåd nä bussen bara råkade köra in på oss hela jävla vägen och körde över folk så det var en olyckshändelse
3045,40.0,0,frågan är om det hjälper  på ygeman låter det som att det fanns hinder man att de inte höll  skulle tro att man sett det som viktigare att hindren är politiskt korrekta än att de verkligen kan stoppa en lastbil
4051,25.0,0,upplever det oxå  väldigt konstigt  kan vara skuggan som ger den illusionen  men ansikterna ser definitivt inte lika dana ut  ena rakad  ena mustach   haka
2691,62.0,0,på dn skriver man bland annat följande i en nyhet     det är enligt uppgift en privatperson som filmat händelserna på drottninggatan direkt efter att lastbilen kraschat in i ingången till åhléns men innan räddningspersonal hunnit till platsen  bilderna är så starka att dn har valt att inte publicera filmen  som kommer från en turkisk nyhetsbyrå     vet någon vilken film de refererar till
861,14.0,0,berörda myndigheter har övat i ett antal år för såna här och liknande händelser
3671,20.0,0,i sverige tilldelas åtalade en advokat  i syrien släpas du ut och blir arkebuserad medelst nackskott  vilket system föredrar du
903,40.0,1,när börjar relativiseringen  massor av syriska barn    ett dåd av en man  med ett av männens vanliga motiv  skulle kunna vara vem som helst  även kristna  svenskar      ursäkta min smaklöshet men jag kan inte undgå att känna mig lite cynisk
5241,,1,vet vi någon om hur länge gm varit av sverige betyder det en flykting knappast särskilt välintegrerad om man minns så
109,7.0,0,helt tomt på sergels torg från webkameran
4577,19.0,0,ja tror du har rätt   det är synd att det ska vara så dålig kvalitet på bilderna  tycker man
4213,35.0,0,det har hela tiden uppgetts att lastbilen stulits på adolf fredriks kyrkogata  vad som hände därefter är väl inte helt klarlagt  men enligt dn har har gm kört runt via wallinsgatan  animerad karta i länken
5224,,1,i När vi diskuterade uteslöt vi ju givetvis individen vi diskuterade väl åldern annars blir det jobbigt ska vi sitta och gå igenom alla scenarion som är möjliga t ex att barnet förlorar down barn ligger i koma du kände nog själv ontopic jag tycker att det är något konstigt att man uteslöt att bekräfta den tredje personen som dog direkt på plats men tråden om man sitter på annan information t ex antal mördade är det en konspiration har jag postat först i fb om man sitter på olika information t ex antal döda är det en konspiration
4214,19.0,0,vad handlar denna uppmaningen om från islam nu  en svensk talare som konverterat som har det där extremist utseendet
3937,32.0,0,bara väldigt märkligt framställt när somliga  både här och i msm   ger sovjet ryssland små gliringar trots att de i dagsläget har lika mycket gemensamt med ryssland som estland  polen och ukraina
2163,4.0,0,har det verkligen det
3608,30.0,0,kan röra sig om turister  inte säkert de haft leg eller pass på sig  plus att det kanske är meckigare  och tar längre tid  att jaga anhöriga i andra länder
3979,30.0,0,okej  hur han nu kunde veta det  men det är intressant att han vill ha ett offentligt narrativ att det inte förekommit skottlossning  exempelvis från en insats mot en terrorist
6080,,1,Nej man vill inte skrämma folk eller informera kring sveriges nya verklighet det är i rent propagandasyfte man undviker när skottlossning och lastbilsdåd luktar islamistiskt dåd lång vänster
927,5.0,0,hörde också smällen  från stadshagen
2650,5.0,0,är detta uzbekens misstänkte medhjälpare
3381,59.0,0,han hade sår och brännskador  kör man över folk är man inte riktig i huvudet och kan säkerligen uppfattas uppträda på ett  säreget  sätt efteråt    det finns blod från gm på platsen  i lastbilen  så det kommer gå fort att fastställa om han befunnit sig i hytten eller inte  det senare får en eventuell försvarare svårt att förklara bort
6093,,1,för ett par veckor sedan uttalar turkiets diktator erdogan att européer snart igen kommer känna mig hotade på gatorna kort därpå inträffar ett mordförsök i en svensk media börjar gräva djupare i islamismen i sverige pressen siktar in sig på sfm kort därpå ett terrorattentat i stockholm slump
2851,35.0,0,en väska med sprängämnen har hittats i lastbilen enligt svt  är dock inte helt bekräftat  det betyder att han hoppades att elden skulle dra av en jävla bomb efter att han kraschat in i entrén
1406,19.0,0,brukar de inte ha reservtankar vid sidan om motorn  ett dåligt exempel  men typ som på den här bilden
2233,4.0,0,det undrar jag med
6101,,1,att folk inte blir förvånade är en del av problemet snabbt kommer det upp något sorgefilt över detta
4137,37.0,0,mycket möjligt  men filmen skakar långt före lastbilen kommer fram  och skakar inte heller mer när den precis passerar vilket fäller det argumentet  inte för detta är relevant i övrigt för tråden  men det är ändå underligt
1094,23.0,0,there are reports that two people have been stabbed in the station and commuters are locked in their trains nån som vet mer
1121,17.0,0,du kan följa personers rörelsemönster vilket kan ge indikationer om hur var gm förflyttar sig från platsen
2031,6.0,0,när förväntas offrens identitet komma ut
2577,99.0,0,ja  jag tvivlar inte på det  omvändelsegraden bland fångar är nog bland den högsta i alla samhällsskikt  såg själv svartenbrandt i pingstkyrkan då jag var ditbjuden  men har likväl svårt att se att religion skapar mer ont än det goda den för med sig  folk blir mer extrema  oftast på ett sätt som gagnar samhället men i undantagsfall  hittills  på ett negativt sätt     snackade förresten med en muslim som sa att om deras länder haft en bråkdel av terrorattackerna begångna av kristna  hade det inte funnits många kristna kvar där nere idag    men det gör det ju ändå inte
3605,49.0,0,det är inte polisens uppgift att svara på allting journalisterna frågar  man har varit tydliga med vad man inte kommer svara på  journalister ställer likväl frågor som angränsar till de tidigare frågorna som man inte vill svara på  klassen på vissa av de här journalisterna håller ytterst låga nivåer
809,14.0,0,det är nog rätt mycket kameror  de kvarteren är de mest centrala i sthlm
4753,,1,De kan citera mig i framtiden också det kommer i framtiden vara ett krig i norge danmark usa och även i ryssland alla länder har bedrivit terrorism någon gång vare sig de är musslor eller ej
1905,7.0,0,tunnelbanan är igång igen med störningar  b
6020,,1,da faq har det med saken att göra hans fucking känslor märkligt argument för att tycka det är okej att bara häng ut folk hipp som fan nä fan det är aldrig okej att hänga ut folk utan också ha i åtanke hur en sån sak kan påverka en persons karriär och då ser jag på de som hängs ut men ofta visar sig inte de riktigt jota med saken som göra ibland blir det fel Alltså låt oss försöka att göra rätt direkt peace
5743,,1,Den är väl skit samma när ni inte ens vet vilka som finns i vårt land
